,afile,alang,akorp,astatus,sentlength,ppron,possdet,indef,cconj,whconj,relativ,pied,correl,copula,attrib,pasttense,lexdens,lexTTR,mquantif,mpred,finites,infs,pverbals,deverbals,bypassives,longpassives,sconj,addit,advers,caus,tempseq,epist,but,comp,sup,neg,numcls,simple,demdets,nnargs,mhd,mdd,acl,aux,aux:pass,ccomp,nsubj:pass,parataxis,xcomp,L1
1996,2196,en,preprocessed,L2,25.31578947368421,0.0478170478170478,0.0062370062370062,0.0,0.3157894736842105,0.4210526315789473,0.3157894736842105,0.0526315789473684,0.0,0.1578947368421052,1.368421052631579,0.4736842105263157,0.4241164241164241,0.9577464788732394,0.0,0.8947368421052632,0.7301587301587301,0.0952380952380952,0.0317460317460317,0.0634920634920634,0.0,0.2105263157894736,0.5263157894736842,0.6842105263157895,0.2105263157894736,0.0,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.1857142857142857,0.0,0.2105263157894736,2.1052631578947367,0.1052631578947368,0.0103950103950103,0.5671641791044776,3.385023533457126,1.5217250014226302,0.1495215311004784,0.668261562998405,0.027511961722488,0.0354864433811802,0.0227272727272727,0.0263157894736842,0.0701754385964912,CHI
1997,2197,en,preprocessed,L2,25.5,0.0326797385620915,0.0021786492374727,0.0021786492374727,1.0555555555555556,0.2222222222222222,0.5,0.0,0.0,0.5555555555555556,1.2777777777777777,1.2777777777777777,0.4074074074074074,0.9303482587064676,0.0,0.6666666666666666,0.8070175438596491,0.1052631578947368,0.0526315789473684,0.1403508771929824,0.0555555555555555,0.4444444444444444,0.7777777777777778,0.0,0.0555555555555555,0.0,0.1666666666666666,0.1111111111111111,0.2222222222222222,0.0185185185185185,0.0,0.2777777777777778,2.1666666666666665,0.1111111111111111,0.0196078431372549,0.5909090909090909,3.3677316002640176,1.5752335886632225,0.075,0.4958333333333333,0.0902777777777777,0.0388888888888888,0.0833333333333333,0.0666666666666666,0.0944444444444444,ITA
1998,2198,en,preprocessed,L2,29.5,0.036319612590799,0.0121065375302663,0.0,0.5,0.0,0.3571428571428571,0.0714285714285714,0.0,0.3571428571428571,2.642857142857143,0.7857142857142857,0.423728813559322,0.9358288770053476,0.0,0.2857142857142857,0.723404255319149,0.0425531914893617,0.1276595744680851,0.2553191489361702,0.0,0.2142857142857142,1.2142857142857142,0.1428571428571428,0.0,0.0714285714285714,0.2142857142857142,0.1428571428571428,0.0,0.0655737704918032,0.0163934426229508,0.3571428571428571,1.8571428571428568,0.1428571428571428,0.0121065375302663,0.6470588235294118,3.7738269960519446,1.4719075721817336,0.1537698412698412,0.4523809523809524,0.0277777777777777,0.0823412698412698,0.0,0.0515873015873015,0.0178571428571428,HIN
1999,2199,en,preprocessed,L2,26.176470588235293,0.0786516853932584,0.0157303370786516,0.0,1.0,0.1764705882352941,0.2941176470588235,0.0,0.0,1.411764705882353,0.8823529411764706,0.1176470588235294,0.4359550561797752,0.9509803921568628,0.0,0.4705882352941176,0.8275862068965517,0.1896551724137931,0.0172413793103448,0.0862068965517241,0.0,0.0,1.0588235294117647,0.2941176470588235,0.0,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.1176470588235294,0.0147058823529411,0.4117647058823529,2.7058823529411766,0.0588235294117647,0.0067415730337078,0.4657534246575342,3.830885309116738,1.64211340490572,0.1225490196078431,0.230392156862745,0.0,0.2205882352941176,0.0,0.0147058823529411,0.2941176470588235,GER
2000,2200,en,preprocessed,L2,15.379310344827584,0.0784753363228699,0.0358744394618834,0.0,0.2413793103448276,0.0,0.1379310344827586,0.0,0.0,0.1724137931034483,0.8620689655172413,0.3103448275862069,0.4641255605381166,0.9539170506912442,0.0,0.2758620689655172,0.7464788732394366,0.1830985915492957,0.0140845070422535,0.0140845070422535,0.0,0.0344827586206896,0.4827586206896552,0.0344827586206896,0.1034482758620689,0.0344827586206896,0.1034482758620689,0.0689655172413793,0.0344827586206896,0.173076923076923,0.0,0.2413793103448276,1.206896551724138,0.3448275862068966,0.0156950672645739,0.6170212765957447,3.18923440555776,1.0592297670504638,0.078735632183908,0.2166666666666666,0.0086206896551724,0.157471264367816,0.0086206896551724,0.0,0.1850574712643678,KOR
2001,2201,en,preprocessed,L2,22.0,0.0909090909090909,0.0,0.0,0.5,0.5,1.5,0.0,0.0,1.5,1.0,1.0,0.4772727272727273,1.0,0.0,0.5,1.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,3.0,0.0,0.0227272727272727,0.3636363636363636,3.8333333333333335,1.3333333333333333,0.5,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,KOR
2002,2202,en,preprocessed,L2,22.33333333333333,0.0497512437810945,0.0323383084577114,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.5,1.3333333333333333,0.3888888888888889,0.4527363184079602,0.9680851063829788,0.0,0.2222222222222222,0.7254901960784313,0.1568627450980392,0.0,0.0784313725490196,0.0,0.0,1.1111111111111112,0.0555555555555555,0.0,0.0555555555555555,0.2222222222222222,0.0555555555555555,0.0555555555555555,0.1132075471698113,0.0,0.5,1.6666666666666667,0.2222222222222222,0.0074626865671641,0.6065573770491803,3.542412791504886,1.323031383709597,0.2148148148148148,0.2925925925925925,0.0,0.0666666666666666,0.0,0.0,0.1481481481481481,CHI
2003,2203,en,preprocessed,L2,28.384615384615383,0.08130081300813,0.016260162601626,0.002710027100271,0.6923076923076923,0.0,0.3076923076923077,0.0,0.0,0.8461538461538461,2.5384615384615383,0.6153846153846154,0.4092140921409214,0.949685534591195,0.0,0.7692307692307693,0.6956521739130435,0.2608695652173913,0.0217391304347826,0.0217391304347826,0.0,0.3076923076923077,0.9230769230769232,0.1538461538461538,0.0769230769230769,0.3076923076923077,0.3076923076923077,0.2307692307692307,0.0769230769230769,0.1379310344827586,0.0172413793103448,0.0,2.4615384615384617,0.1538461538461538,0.010840108401084,0.4489795918367347,3.679707730227412,1.4683514345500193,0.2435897435897436,0.2692307692307692,0.0833333333333333,0.141025641025641,0.0641025641025641,0.0,0.1217948717948717,GER
2004,2204,en,preprocessed,L2,23.473684210526315,0.0762331838565022,0.0156950672645739,0.0022421524663677,0.8421052631578947,0.1578947368421052,0.4210526315789473,0.0526315789473684,0.0,1.0,1.4736842105263157,0.7368421052631579,0.4170403587443946,0.9637305699481864,0.0,0.2631578947368421,0.9782608695652174,0.2826086956521739,0.0217391304347826,0.0434782608695652,0.0,0.0,0.7368421052631579,0.1052631578947368,0.1578947368421052,0.2105263157894736,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.109375,0.03125,0.1052631578947368,1.631578947368421,0.2105263157894736,0.0179372197309417,0.4385964912280701,3.6238085400338513,1.5178529604992186,0.0701754385964912,0.3385964912280701,0.0,0.0675438596491228,0.0,0.0,0.2078947368421052,TUR
2005,2205,en,preprocessed,L2,14.785714285714286,0.0531400966183574,0.0,0.0,0.2857142857142857,0.0,0.5,0.0,0.0,0.7142857142857143,0.6428571428571429,0.0714285714285714,0.4492753623188406,0.9789473684210528,0.0,0.2857142857142857,1.2272727272727273,0.0909090909090909,0.0,0.1818181818181818,0.0,0.0714285714285714,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0714285714285714,0.2222222222222222,0.2222222222222222,0.2857142857142857,1.0,0.3571428571428571,0.0048309178743961,0.4117647058823529,2.9961204586729795,1.180880813864007,0.0357142857142857,0.3214285714285714,0.0357142857142857,0.1428571428571428,0.0357142857142857,0.0357142857142857,0.0357142857142857,ITA
2006,2206,en,preprocessed,L2,23.4,0.0512820512820512,0.0085470085470085,0.0,0.95,0.05,0.2,0.0,0.0,0.35,1.5,0.15,0.4487179487179487,0.9813084112149532,0.0,0.25,0.8135593220338984,0.1694915254237288,0.0,0.0677966101694915,0.0,0.05,0.8,0.2,0.15,0.0,0.2,0.05,0.15,0.1578947368421052,0.0131578947368421,0.3,1.3,0.2,0.0085470085470085,0.4642857142857143,3.4632938812910035,1.5795686850885058,0.0680555555555555,0.4555555555555555,0.0055555555555555,0.1305555555555555,0.0055555555555555,0.0583333333333333,0.1263888888888888,GER
2007,2207,en,preprocessed,L2,23.13636363636364,0.0667976424361493,0.0196463654223968,0.0,0.3636363636363636,0.0909090909090909,0.3181818181818182,0.0,0.0,0.4545454545454545,2.1818181818181817,0.7727272727272727,0.449901768172888,0.9346938775510204,0.0,0.5909090909090909,0.75,0.2333333333333333,0.0166666666666666,0.0333333333333333,0.0,0.0454545454545454,1.0909090909090908,0.2272727272727272,0.0909090909090909,0.1818181818181818,0.2272727272727272,0.1363636363636363,0.2272727272727272,0.0588235294117647,0.0823529411764705,0.3181818181818182,1.7727272727272727,0.2272727272727272,0.0078585461689587,0.5657894736842105,3.438294753743937,1.4815548610219458,0.1098484848484848,0.4090909090909091,0.0151515151515151,0.1439393939393939,0.0151515151515151,0.0227272727272727,0.1022727272727272,JPN
2008,2208,en,preprocessed,L2,16.1875,0.0501930501930501,0.0038610038610038,0.0,0.125,0.0,0.0,0.0,0.0,0.1875,1.625,0.25,0.4942084942084942,0.9481481481481482,0.0,0.375,0.71875,0.375,0.0,0.125,0.0,0.1875,0.6875,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.2564102564102564,0.1794871794871795,0.1875,1.25,0.3125,0.0038610038610038,0.6410256410256411,3.139879144977829,1.2697371479032664,0.0833333333333333,0.278125,0.0489583333333333,0.0802083333333333,0.0489583333333333,0.0,0.2729166666666667,KOR
2009,2209,en,preprocessed,L2,16.333333333333332,0.0306122448979591,0.010204081632653,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.3333333333333333,1.3333333333333333,0.1666666666666666,0.5,0.9423076923076924,0.0,0.1666666666666666,0.6923076923076923,0.3076923076923077,0.0,0.4615384615384615,0.0,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.5384615384615384,0.0769230769230769,0.0,1.3333333333333333,0.3333333333333333,0.0,0.875,3.1208333333333336,1.162409420289855,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,ITA
2010,2210,en,preprocessed,L2,16.1,0.0434782608695652,0.0186335403726708,0.0,0.5,0.0,0.4,0.0,0.0,0.5,0.7,0.65,0.4409937888198758,0.9466666666666668,0.0,0.25,0.9069767441860463,0.0697674418604651,0.0,0.0697674418604651,0.0,0.4,0.2,0.1,0.0,0.0,0.05,0.0,0.0,0.0625,0.0,0.1,1.4,0.3,0.0341614906832298,0.6607142857142857,3.205496224683245,1.1491841656496389,0.0,0.33875,0.1304166666666666,0.0375,0.0429166666666666,0.01625,0.1841666666666666,TEL
2011,2211,en,preprocessed,L2,17.0,0.084313725490196,0.0058823529411764,0.0019607843137254,0.6,0.0,0.2,0.0,0.0,0.3666666666666666,0.4,0.3666666666666666,0.4,0.9807692307692308,0.0,0.5333333333333333,0.84375,0.15625,0.03125,0.046875,0.0,0.1666666666666666,0.6333333333333333,0.1,0.1,0.0,0.1333333333333333,0.0666666666666666,0.1,0.0377358490566037,0.0188679245283018,0.2,1.1,0.3666666666666666,0.0156862745098039,0.4333333333333333,3.2233956032691844,1.3326622285523215,0.1166666666666666,0.3555555555555555,0.0555555555555555,0.1236111111111111,0.0333333333333333,0.0041666666666666,0.1111111111111111,HIN
2012,2212,en,preprocessed,L2,17.416666666666668,0.0215311004784689,0.0143540669856459,0.0,0.25,0.0,0.2083333333333333,0.0416666666666666,0.0,0.25,0.9583333333333334,0.5416666666666666,0.4880382775119617,0.9714285714285714,0.0,0.2083333333333333,0.9318181818181818,0.1818181818181818,0.0454545454545454,0.4545454545454545,0.0,0.2083333333333333,0.5,0.1666666666666666,0.125,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.1568627450980392,0.0392156862745098,0.0416666666666666,0.9583333333333334,0.375,0.0191387559808612,0.7291666666666666,3.160120595232891,1.4772723556355585,0.0520833333333333,0.1770833333333333,0.0868055555555555,0.1284722222222222,0.0659722222222222,0.0,0.15625,TUR
2013,2213,en,preprocessed,L2,17.41176470588235,0.027027027027027,0.0067567567567567,0.0,0.2941176470588235,0.0588235294117647,0.1764705882352941,0.0,0.0,0.4117647058823529,1.8235294117647056,0.0,0.4391891891891892,0.9420289855072465,0.0,0.2352941176470588,0.9,0.1333333333333333,0.0,0.1666666666666666,0.0,0.0,0.1176470588235294,0.0,0.0,0.1176470588235294,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294,0.0196078431372549,0.7647058823529411,0.7647058823529411,0.3529411764705882,0.0168918918918918,0.6571428571428571,3.2980654506059714,1.5348574370246195,0.088235294117647,0.3333333333333333,0.0,0.1078431372549019,0.0,0.0,0.0588235294117647,JPN
2014,2214,en,preprocessed,L2,18.789473684210527,0.0392156862745098,0.0084033613445378,0.0,0.4736842105263157,0.1052631578947368,0.2631578947368421,0.0,0.0,0.8421052631578947,1.105263157894737,0.3157894736842105,0.4481792717086835,0.9696969696969696,0.0,0.3157894736842105,0.9487179487179488,0.1282051282051282,0.0256410256410256,0.1794871794871795,0.0526315789473684,0.1578947368421052,0.5789473684210527,0.1052631578947368,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.0526315789473684,0.0,0.2,0.0909090909090909,0.0526315789473684,1.3157894736842106,0.4210526315789473,0.0168067226890756,0.6666666666666666,3.0688097376196275,1.4589581128527864,0.1491228070175438,0.2061403508771929,0.0570175438596491,0.0526315789473684,0.0482456140350877,0.0087719298245614,0.1096491228070175,FRE
2015,2216,en,preprocessed,L2,56.333333333333336,0.0710059171597633,0.014792899408284,0.0029585798816568,2.833333333333333,0.0,1.3333333333333333,0.0,0.0,2.1666666666666665,2.833333333333333,1.0,0.408284023668639,0.8679245283018868,0.0,0.3333333333333333,0.7777777777777778,0.1851851851851851,0.0185185185185185,0.037037037037037,0.0,0.0,1.5,0.5,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.0,0.125,0.0357142857142857,1.0,5.833333333333333,0.0,0.0118343195266272,0.4,4.082899437690709,2.0679968513459976,0.1240079365079365,0.3055555555555555,0.0,0.1349206349206349,0.0,0.0932539682539682,0.3422619047619048,SPA
2016,2217,en,preprocessed,L2,21.066666666666663,0.1234177215189873,0.0379746835443038,0.0,0.7333333333333333,0.1333333333333333,0.4666666666666667,0.0666666666666666,0.0,0.6,0.8666666666666667,0.4,0.3924050632911392,0.8985507246376812,0.0,0.4,0.7647058823529411,0.196078431372549,0.0,0.0196078431372549,0.0,0.0666666666666666,0.2,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.08,0.0,0.1333333333333333,2.1333333333333333,0.2,0.0158227848101265,0.4098360655737705,3.663872249405969,1.1092276960711471,0.0095238095238095,0.4817460317460317,0.0166666666666666,0.1333333333333333,0.0166666666666666,0.0857142857142857,0.123015873015873,ARA
2017,2218,en,preprocessed,L2,17.523809523809526,0.0353260869565217,0.0054347826086956,0.0,0.6666666666666666,0.1428571428571428,0.0952380952380952,0.0,0.0,0.5714285714285714,0.9523809523809524,0.3333333333333333,0.4347826086956521,0.9523809523809524,0.0,0.3333333333333333,0.8461538461538461,0.1025641025641025,0.0769230769230769,0.1025641025641025,0.0,0.0952380952380952,0.3333333333333333,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.2127659574468085,0.0851063829787234,0.0952380952380952,0.9523809523809524,0.3333333333333333,0.0108695652173913,0.6,3.179816725109016,1.4013330558398152,0.1666666666666666,0.4793650793650793,0.0158730158730158,0.0555555555555555,0.0158730158730158,0.0,0.1238095238095238,GER
2018,2219,en,preprocessed,L2,20.928571428571427,0.0750853242320819,0.0068259385665529,0.0034129692832764,0.1428571428571428,0.0,0.2857142857142857,0.0,0.0,1.0714285714285714,1.0714285714285714,0.1428571428571428,0.4846416382252559,0.9793103448275862,0.0,0.2857142857142857,0.7045454545454546,0.3863636363636363,0.0,0.0681818181818181,0.0,0.0714285714285714,0.8571428571428571,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0,0.2142857142857142,0.0714285714285714,0.108695652173913,0.0217391304347826,0.2142857142857142,2.4285714285714284,0.0,0.0102389078498293,0.6,3.437607878079462,1.2844530435778778,0.119047619047619,0.119047619047619,0.0238095238095238,0.238095238095238,0.0,0.0238095238095238,0.2619047619047619,FRE
2019,2220,en,preprocessed,L2,25.33333333333333,0.0578947368421052,0.0105263157894736,0.0,1.0666666666666669,0.2,0.0666666666666666,0.0,0.0,0.6666666666666666,1.0,0.4,0.4447368421052631,0.949438202247191,0.0,0.2,0.6458333333333334,0.375,0.0208333333333333,0.0416666666666666,0.0,0.2,1.1333333333333333,0.2,0.1333333333333333,0.2,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.1166666666666666,0.0,0.2,2.2,0.1333333333333333,0.0210526315789473,0.5882352941176471,3.9129357035497394,1.3576200545060193,0.2611111111111111,0.2388888888888889,0.0611111111111111,0.0722222222222222,0.05,0.0166666666666666,0.1666666666666666,GER
2020,2221,en,preprocessed,L2,25.352941176470587,0.025522041763341,0.0348027842227378,0.0023201856148491,0.9411764705882352,0.0,0.1764705882352941,0.0,0.0,0.2941176470588235,1.6470588235294117,0.7647058823529411,0.4338747099767981,0.935,0.0,0.0588235294117647,0.6730769230769231,0.1346153846153846,0.0384615384615384,0.1538461538461538,0.0,0.0,0.8235294117647058,0.0,0.0,0.1176470588235294,0.1764705882352941,0.4705882352941176,0.2941176470588235,0.1702127659574468,0.0212765957446808,0.2352941176470588,1.2941176470588236,0.4705882352941176,0.0185614849187935,0.6666666666666666,3.6746696182623455,1.5266348834267287,0.1813725490196078,0.1862745098039215,0.0,0.1568627450980392,0.0,0.0,0.0637254901960784,GER
2021,2222,en,preprocessed,L2,26.75,0.0420560747663551,0.0093457943925233,0.0093457943925233,1.0,0.1875,0.1875,0.0,0.0,0.875,1.0,0.5,0.4135514018691589,0.99438202247191,0.0,0.4375,0.7166666666666667,0.2333333333333333,0.0166666666666666,0.05,0.0,0.125,0.875,0.125,0.0625,0.0,0.1875,0.1875,0.1875,0.0701754385964912,0.0175438596491228,0.5625,2.75,0.0625,0.0070093457943925,0.4464285714285714,3.681162211523586,1.7138010958871006,0.0958333333333333,0.4260416666666666,0.028125,0.1375,0.028125,0.0645833333333333,0.1572916666666666,FRE
2022,2224,en,preprocessed,L2,15.72,0.0178117048346055,0.0025445292620865,0.0,0.16,0.0,0.08,0.0,0.0,0.12,0.8,0.12,0.4732824427480916,0.9587628865979382,0.0,0.08,0.6964285714285714,0.125,0.0357142857142857,0.1071428571428571,0.0,0.04,0.56,0.24,0.08,0.44,0.2,0.0,0.0,0.1590909090909091,0.0,0.12,1.16,0.2,0.0178117048346055,0.8076923076923077,3.134588696632441,1.257648264354796,0.1233333333333333,0.34,0.0133333333333333,0.09,0.0133333333333333,0.04,0.34,JPN
2023,2225,en,preprocessed,L2,18.75,0.0733333333333333,0.01,0.0,0.4375,0.0625,0.3125,0.0,0.0,0.125,0.6875,0.125,0.4633333333333333,0.9788732394366196,0.0,0.25,1.054054054054054,0.054054054054054,0.0,0.054054054054054,0.0,0.0625,0.875,0.125,0.1875,0.0625,0.1875,0.375,0.0,0.1212121212121212,0.0909090909090909,0.375,1.75,0.125,0.01,0.5714285714285714,3.434599668101507,1.2523154157611394,0.0625,0.34375,0.03125,0.09375,0.03125,0.0,0.25,JPN
2024,2226,en,preprocessed,L2,15.26086956521739,0.0911680911680911,0.0056980056980056,0.0028490028490028,0.2608695652173913,0.0,0.217391304347826,0.0434782608695652,0.0,0.0869565217391304,0.4782608695652174,0.0,0.3903133903133903,0.9448275862068966,0.0,0.4782608695652174,0.8461538461538461,0.1153846153846153,0.0,0.0192307692307692,0.0,0.0,0.4347826086956521,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0,0.0,0.4333333333333333,0.0333333333333333,0.217391304347826,1.1304347826086956,0.4347826086956521,0.017094017094017,0.4477611940298507,2.9834130202517604,1.0804262603730903,0.0,0.4963768115942029,0.0,0.1014492753623188,0.0,0.0181159420289855,0.1666666666666666,CHI
2025,2227,en,preprocessed,L2,21.875,0.08,0.0114285714285714,0.0028571428571428,1.375,0.1875,0.375,0.125,0.0,0.5625,0.6875,0.5625,0.3628571428571429,0.900709219858156,0.0,0.9375,0.8478260869565217,0.1521739130434782,0.0,0.0,0.0,0.125,0.75,0.1875,0.0625,0.0625,0.0625,0.125,0.375,0.1111111111111111,0.0,0.375,1.5625,0.0,0.0028571428571428,0.4107142857142857,3.3975556440678343,1.544184075298626,0.0625,0.4803571428571428,0.0297619047619047,0.0636904761904761,0.0297619047619047,0.0,0.2089285714285714,GER
2026,2228,en,preprocessed,L2,22.15,0.0135440180586907,0.0090293453724604,0.0022573363431151,0.55,0.0,0.25,0.0,0.0,0.45,1.05,0.75,0.4672686230248307,0.9764150943396226,0.0,0.35,0.5645161290322581,0.2419354838709677,0.0806451612903225,0.0967741935483871,0.0,0.05,0.65,0.3,0.1,0.05,0.2,0.1,0.1,0.1929824561403508,0.1228070175438596,0.2,2.0,0.05,0.0067720090293453,0.6140350877192983,3.5155658271887105,1.4542411959246555,0.3041666666666666,0.2625,0.0166666666666666,0.0666666666666666,0.0,0.0,0.2,CHI
2027,2229,en,preprocessed,L2,24.133333333333333,0.0441988950276243,0.0082872928176795,0.0,0.2,0.0666666666666666,0.3333333333333333,0.0666666666666666,0.0,0.6,1.0666666666666669,1.1333333333333333,0.430939226519337,0.975,0.0,0.0,0.9210526315789472,0.1842105263157894,0.0263157894736842,0.2894736842105263,0.0,0.1333333333333333,0.8,0.2,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.1463414634146341,0.2666666666666666,1.6,0.2,0.0220994475138121,0.625,3.478203445922033,1.5893453108056237,0.1999999999999999,0.25,0.0911111111111111,0.0833333333333333,0.0244444444444444,0.0266666666666666,0.1244444444444444,ITA
2028,2230,en,preprocessed,L2,27.933333333333334,0.0477326968973747,0.0334128878281622,0.0,0.8666666666666667,0.7333333333333333,0.2,0.0,0.0,0.2666666666666666,1.9333333333333331,0.4666666666666667,0.4821002386634845,0.8820960698689956,0.0,0.5333333333333333,0.603448275862069,0.2586206896551724,0.0517241379310344,0.1379310344827586,0.0,0.0,0.4,0.1333333333333333,0.0,0.0,0.0,0.0,0.2,0.0895522388059701,0.044776119402985,0.4,3.0,0.2666666666666666,0.0047732696897374,0.6119402985074627,3.725854848403574,1.5371596152705596,0.0611111111111111,0.2655555555555555,0.0,0.0488888888888888,0.0,0.0788888888888888,0.2788888888888888,HIN
2029,2231,en,preprocessed,L2,20.625,0.0484848484848484,0.0363636363636363,0.0,0.875,0.125,0.1875,0.0,0.0,0.375,1.3125,0.1875,0.4363636363636363,0.972972972972973,0.0,0.375,0.7567567567567568,0.1351351351351351,0.0,0.1081081081081081,0.0,0.125,0.5,0.1875,0.125,0.0,0.125,0.1875,0.0,0.0232558139534883,0.0465116279069767,0.25,0.875,0.4375,0.0151515151515151,0.6037735849056604,3.534543479396421,1.3038964881795765,0.06875,0.3625,0.04375,0.0875,0.0,0.0,0.125,ARA
2030,2232,en,preprocessed,L2,27.5,0.0954545454545454,0.0181818181818181,0.009090909090909,0.875,0.1875,0.5,0.125,0.0,0.9375,1.0,0.375,0.4068181818181818,0.952127659574468,0.0,0.875,0.8166666666666667,0.1833333333333333,0.05,0.0333333333333333,0.0,0.0625,0.6875,0.1875,0.0625,0.0,0.1875,0.0,0.125,0.0535714285714285,0.0357142857142857,0.1875,2.8125,0.0625,0.0204545454545454,0.3333333333333333,3.699752831345665,1.621353928513422,0.146875,0.2984374999999999,0.00625,0.1036458333333333,0.00625,0.0348958333333333,0.2161458333333333,HIN
2031,2233,en,preprocessed,L2,17.130434782608695,0.0304568527918781,0.0050761421319796,0.0,0.3478260869565217,0.0,0.1739130434782608,0.0,0.0,0.3478260869565217,1.565217391304348,0.0869565217391304,0.5177664974619289,0.9577464788732394,0.0,0.5652173913043478,0.6851851851851852,0.2037037037037037,0.0,0.1111111111111111,0.0434782608695652,0.0,0.5652173913043478,0.1304347826086956,0.0,0.1739130434782608,0.5217391304347826,0.0,0.0,0.0958904109589041,0.0,0.1739130434782608,1.7826086956521738,0.217391304347826,0.0076142131979695,0.7575757575757576,3.118972395890555,1.1009155273541464,0.044927536231884,0.3326086956521739,0.0144927536231884,0.0231884057971014,0.0144927536231884,0.0108695652173913,0.4289855072463767,CHI
2032,2234,en,preprocessed,L2,21.33333333333333,0.05,0.003125,0.0,0.5333333333333333,0.0,0.2666666666666666,0.0,0.0,0.8666666666666667,2.1333333333333333,0.0666666666666666,0.459375,0.9607843137254902,0.0,0.4,1.0,0.2333333333333333,0.0,0.0666666666666666,0.0,0.0666666666666666,0.4,0.1333333333333333,0.1333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.0,0.24,0.0,0.2666666666666666,1.1333333333333333,0.2666666666666666,0.01875,0.6046511627906976,3.589888534001376,1.7369922130939532,0.0666666666666666,0.1666666666666666,0.0222222222222222,0.1777777777777777,0.0222222222222222,0.0,0.2111111111111111,CHI
2033,2235,en,preprocessed,L2,19.529411764705884,0.0421686746987951,0.0301204819277108,0.0,0.7058823529411765,0.2352941176470588,0.0588235294117647,0.0,0.0,0.4117647058823529,1.411764705882353,0.3529411764705882,0.4578313253012048,0.9743589743589745,0.0,0.1176470588235294,0.7291666666666666,0.1458333333333333,0.0208333333333333,0.0833333333333333,0.0,0.0588235294117647,0.5294117647058824,0.1176470588235294,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.075,0.0,0.3529411764705882,1.3529411764705883,0.2352941176470588,0.0240963855421686,0.7169811320754716,3.4385175287897773,1.4081271799567885,0.1715686274509804,0.0539215686274509,0.0196078431372549,0.0294117647058823,0.0196078431372549,0.0196078431372549,0.2745098039215686,TEL
2034,2236,en,preprocessed,L2,18.0625,0.0588235294117647,0.0242214532871972,0.0,0.25,0.25,0.3125,0.0625,0.0,0.5,1.0,0.3125,0.4567474048442906,0.9777777777777776,0.0,0.125,0.9666666666666668,0.1,0.0,0.1333333333333333,0.0,0.0,0.4375,0.0,0.0,0.25,0.125,0.125,0.0625,0.282051282051282,0.0256410256410256,0.375,1.3125,0.25,0.0138408304498269,0.5,3.291933085189664,1.294112685560054,0.09375,0.5416666666666666,0.0,0.015625,0.0,0.046875,0.1145833333333333,TEL
2035,2237,en,preprocessed,L2,17.05263157894737,0.0401234567901234,0.0123456790123456,0.0061728395061728,0.2105263157894736,0.0526315789473684,0.1052631578947368,0.0,0.0,0.2631578947368421,0.7368421052631579,0.1578947368421052,0.4382716049382716,0.9861111111111112,0.0,0.631578947368421,0.7222222222222222,0.2777777777777778,0.0,0.1111111111111111,0.0526315789473684,0.0526315789473684,0.2631578947368421,0.2631578947368421,0.1578947368421052,0.2631578947368421,0.1052631578947368,0.0,0.0,0.1538461538461538,0.1025641025641025,0.2105263157894736,0.9473684210526316,0.3684210526315789,0.0061728395061728,0.6818181818181818,3.053795653950453,1.3718247868402664,0.0175438596491228,0.4122807017543859,0.0526315789473684,0.0701754385964912,0.0526315789473684,0.0,0.1842105263157894,TUR
